record_id,proba
1,0.5010982942461436
2,0.5009284951461634
3,0.5033437509971367
4,0.5007839596147319
5,0.4999317872619203
6,0.500668829384376
7,0.5015014233996203
8,0.5006454779034588
9,0.5040628368691628
10,0.5014320096859716
11,0.5020667083318333
12,0.5015590733603279
13,0.504544474649785
14,0.5045466238576102
15,0.5008619449635453
16,0.5017156805301182
17,0.5011714628832967
18,0.5001507997868161
19,0.50011156427843
20,0.500676806428437
21,0.5055344537175288
22,0.502509600882409
23,0.5029015238721984
24,0.5048204893216991
25,0.5009147996190241
26,0.5060066862604012
27,0.50540677320371
28,0.49998147347260036
29,0.506193991750974
30,0.5021960588169688
31,0.5027108038020877
32,0.5005349592718206
33,0.5007180237218358
34,0.4999744630622355
35,0.505203559420758
36,0.5051031400315925
37,0.4999594704848737
38,0.4999475718728856
39,0.5001160551052409
40,0.5034637215949307
41,0.502555828679819
42,0.5057739538386535
43,0.5004428843567743
44,0.5048344569659707
45,0.5006040396259556
46,0.5026748552389515
47,0.5032470884906176
48,0.5031539836533144
49,0.5039240417514355
50,0.5001194739559374
51,0.5022934668066115
52,0.5041179778406611
53,0.5031157127583459
54,0.5007220566556012
55,0.49995938088895603
56,0.5054241771527096
57,0.5075663978361239
58,0.5087134119619697
59,0.5051534573180679
60,0.49994345573995924
61,0.5030898226543866
62,0.5007246786076638
63,0.5018710942668123
64,0.5018152353371347
65,0.5006285548907422
66,0.5034847279856058
67,0.5073755333799881
68,0.5012825374842254
69,0.508459184971095
70,0.5023962947460654
71,0.5002224177057173
72,0.5011335959456639
73,0.5038978165422914
74,0.5029566980197411
75,0.5031782741241853
76,0.5034251027382205
77,0.5082354996751848
78,0.5049980103384042
79,0.5052950623645879
80,0.5000399614343243
81,0.5087660926466643
82,0.4999538829728872
83,0.5034025033768845
84,0.5055521057517904
85,0.5025208218202692
86,0.5006527614471271
87,0.5005768889769859
88,0.5062758388011819
89,0.507975969450624
90,0.5019023779402866
91,0.49994914536564555
92,0.5025309005545033
93,0.5084989823338517
94,0.5029726638946156
95,0.5074653290494774
96,0.5012928164233579
97,0.5039767140914388
98,0.507652391551343
99,0.5003880713137638
100,0.5054535324467967
101,0.5028327020558157
102,0.5009301721805222
103,0.5009211791283493
104,0.5059660658937608
105,0.5019277130741799
106,0.500300566620043
107,0.5011278556190515
108,0.5012003755224138
109,0.5037116814866784
110,0.5008826043528956
111,0.5007017436425324
112,0.5007309529801236
113,0.5003863090367124
114,0.5003280444366177
115,0.5059422177521268
116,0.5024330417298978
117,0.5018215097666026
118,0.5000799905956086
119,0.5043673510348496
120,0.5043477009231635
121,0.5053040180030707
122,0.5015835780387184
123,0.5007200896389201
124,0.5043596786051732
125,0.4999653787538522
126,0.5015787870429236
127,0.5061112304165857
128,0.5036583335537086
129,0.5020947532076899
130,0.49992547929894426
131,0.5010458106956382
132,0.5006343297675812
133,0.5038463880122888
134,0.5004786105870945
135,0.5052904696692445
136,0.5018079680579667
137,0.5074519766013394
138,0.49996816091198604
139,0.5057115150988949
140,0.5037848101649393
141,0.5060067784695461
142,0.506081820165684
143,0.5050750834449272
144,0.5052282806903785
145,0.5059309605386998
146,0.511129859841392
147,0.501529352923769
148,0.499950600846346
149,0.502589424120517
150,0.5056110117491486
151,0.5023342911497853
152,0.5023703224443637
153,0.500345634590809
154,0.502346797207068
155,0.5023383078073895
156,0.5023852526181495
157,0.5009683089846254
158,0.5028285036093122
159,0.5036409582190352
160,0.5013055944964271
161,0.5058181913954124
162,0.5044151559157465
163,0.5034226807159328
164,0.5040832212684946
165,0.5012281095437539
166,0.5084490918052924
167,0.5063167380408223
168,0.5105870093456496
169,0.5044478960827193
170,0.4999485814847206
171,0.5011156029659173
172,0.49995319403200156
173,0.501822533620836
174,0.5001482784959387
175,0.5036496626197488
176,0.5026554791644231
177,0.5029619053235597
178,0.5040912262834278
179,0.5019630364323683
180,0.5029839692785113
181,0.5023233360019459
182,0.5019943612247995
183,0.5034472672111362
184,0.5034472672111362
185,0.5001898486256183
186,0.5047246417308594
187,0.5040557630113833
188,0.5007089186724578
189,0.5025472237797134
190,0.5102191278790338
191,0.5002913594160501
192,0.5064507952926216
193,0.5041996936810607
194,0.5022383764059539
195,0.5044558207229602
196,0.5015794841510554
197,0.5024214923511623
198,0.503099673965464
199,0.5040882759101509
200,0.5089268667780685
201,0.5025528701496912
202,0.5027390218044263
203,0.502525413453711
204,0.5014143249930569
205,0.5036910201046352
206,0.4999722629279978
207,0.5098337944953447
208,0.5022587550504539
209,0.5016763859168294
210,0.5016819546899399
211,0.5020368717891326
212,0.5065520237446185
213,0.5037838977464952
214,0.5065481478924165
215,0.5023060825715511
216,0.5000002567722827
217,0.5052654305440663
218,0.5027697311965289
219,0.5029456935659565
220,0.4999124570459646
221,0.5033629835745551
222,0.5060616937997886
223,0.500912878338351
224,0.5000397464073311
225,0.5029557199581096
226,0.5005305464501594
227,0.5005372630693095
228,0.5011657854461293
229,0.5024260435631107
230,0.5037574306196473
231,0.501023712105447
232,0.5006347294496173
233,0.5013408823492825
234,0.5066129502021227
235,0.5088452417692624
236,0.5099994794031764
237,0.500297463542257
238,0.5063592608131635
239,0.5024054143248752
240,0.5034850425251314
241,0.507346973386232
242,0.5036270488653086
243,0.5073617814218068
244,0.5033780909351399
245,0.5018802372583052
246,0.5046097449795591
247,0.5063899615943793
248,0.5056435065783844
249,0.510953561421475
250,0.5031627253697282
251,0.5050744068298073
252,0.5025632145559924
253,0.502644856899321
254,0.5004082331320693
255,0.5006365271508414
256,0.49995486962775726
257,0.5061301130495895
258,0.5064466869369186
259,0.5019654835998074
260,0.502023596436256
261,0.5020269582696618
262,0.5042137506186468
263,0.5030035951333889
264,0.5029518160214158
265,0.5061112304165857
266,0.5070925864307072
267,0.5015409754773228
268,0.5054017588113491
269,0.5034047073041231
270,0.50385783837229
271,0.5035607778170493
272,0.5031069052227525
273,0.5058558978779134
274,0.5110797330932847
275,0.5056572536876732
276,0.5076769379878745
277,0.5015094232974309
278,0.50578291874079
279,0.5026357899040951
280,0.5046593116990885
281,0.5010062448061698
282,0.5017681121701179
283,0.5009842667636786
284,0.5003323566704536
285,0.504769762922962
286,0.5032336083843609
287,0.5005931001609651
288,0.5019672583294822
289,0.5008291205008026
290,0.5008302617305742
291,0.5025977296376439
292,0.5011938169252181
293,0.5008621568285058
294,0.5024516069863948
295,0.5036412257730093
296,0.5043654941674383
297,0.4999613448564925
298,0.5019039143461576
299,0.5046093056644675
300,0.5039166156687964
301,0.5005367290413232
302,0.5072926739062112
303,0.502799580014337
304,0.5055928734893007
305,0.5042656167259127
306,0.504386434703233
307,0.50354684297817
308,0.501996456909433
309,0.5042444781299773
310,0.5043998353879801
311,0.5043998353879801
312,0.5066032498104996
313,0.5023911354884034
314,0.5073074016261098
315,0.500853513167915
316,0.505285539496662
317,0.501569227225037
318,0.5039428251739616
319,0.5017812389354999
320,0.49996100264240767
321,0.5059693634425229
322,0.503256301121687
323,0.5035201172405523
324,0.5025244706644888
325,0.5068276364702815
326,0.5021506540098934
327,0.5034303278137846
328,0.503449110192407
329,0.5031875419244124
330,0.505563784223299
331,0.5041764760786854
332,0.5024728996547815
333,0.5020459249317569
334,0.5079328837116112
335,0.5078031562159518
336,0.5074023696535607
337,0.505970011942337
338,0.5032385158287366
339,0.5009941317533432
340,0.5069759432734785
341,0.5024467546768101
342,0.5022071895609823
343,0.5020415232332421
344,0.500799481941466
345,0.5032498116933288
346,0.5031471540569988
347,0.5122660804919952
348,0.5015539925474856
349,0.505895091846252
350,0.49989246087861156
351,0.5028775759456043
352,0.5024165825858758
353,0.5077057214345035
354,0.5031188645877935
355,0.5006109932527577
356,0.5041964320072377
357,0.503039716400296
358,0.5039810906852622
359,0.5016362779923939
360,0.5004459728394511
361,0.5009806978191678
